id,name,tenure_months,monthly_revenue,support_tickets_90d,payment_failures_90d,usage_change_pct,nps,plan_type,days_since_login,discount_pct,price_increase_pct,engagement_trend_pct,complaint_recency_days,feature_adoption_pct,competitor_pressure,churned
cust-00260,Customer 00260,7,1132.26,1,0,9.1,26,premium,9,1,10,27.3,31,23.3,1,0
cust-00261,Customer 00261,31,264.03,6,0,2.6,30,standard,8,0,5,-2.7,3,82.9,1,0
cust-00262,Customer 00262,16,140.34,1,2,-25.6,63,basic,26,8,0,-12.5,29,83.4,0,0
cust-00263,Customer 00263,11,413.95,2,0,22.6,33,standard,23,27,10,17.1,16,46.0,0,0
cust-00264,Customer 00264,10,166.02,2,1,-1.7,69,basic,11,0,0,-18.0,9,46.3,1,0
cust-00265,Customer 00265,21,332.45,1,0,3.9,68,standard,21,6,0,-8.9,7,57.7,1,0
cust-00266,Customer 00266,13,129.59,8,1,-11.2,38,basic,19,22,0,-18.7,8,66.5,0,0
cust-00267,Customer 00267,11,267.16,0,0,0.0,88,standard,14,13,10,6.8,44,87.0,0,0
cust-00268,Customer 00268,16,629.68,2,0,-17.3,13,premium,16,15,5,-17.0,3,51.4,1,0
cust-00269,Customer 00269,30,438.92,0,0,-6.0,45,standard,10,11,0,-9.6,64,75.1,0,0
cust-00270,Customer 00270,15,1002.37,4,4,-30.8,61,premium,5,0,0,-24.7,45,9.9,2,1
cust-00271,Customer 00271,28,883.63,4,0,-14.2,40,premium,18,0,0,-5.7,24,72.3,0,0
cust-00272,Customer 00272,60,1062.45,0,1,-22.0,35,premium,12,4,5,-25.5,67,35.6,2,0
cust-00273,Customer 00273,32,990.45,0,0,-35.8,45,premium,22,11,0,-30.8,39,57.5,0,0
cust-00274,Customer 00274,23,127.77,0,1,37.2,18,basic,9,10,0,39.6,52,31.7,3,0
cust-00275,Customer 00275,19,119.38,0,0,-19.1,29,basic,19,13,10,-8.8,80,34.4,1,0
cust-00276,Customer 00276,59,173.24,1,0,-54.8,29,basic,13,12,0,-67.5,21,100,0,0
cust-00277,Customer 00277,6,443.05,0,0,5.0,47,standard,33,24,0,1.7,36,28.1,0,0
cust-00278,Customer 00278,6,336.92,0,0,-9.8,58,standard,6,2,0,-9.2,80,48.7,1,0
cust-00279,Customer 00279,8,326.41,5,0,39.1,32,standard,10,22,0,50,34,17.2,0,0
cust-00280,Customer 00280,50,109.36,2,0,14.2,75,basic,13,15,5,22.6,90,93.7,1,0
cust-00281,Customer 00281,16,585.04,3,1,-4.0,41,standard,10,5,0,-6.1,55,50.1,1,1
cust-00282,Customer 00282,10,367.23,0,0,-43.0,78,standard,8,20,15,-30.8,77,57.4,0,0
cust-00283,Customer 00283,28,108.71,0,0,-3.1,49,basic,12,11,0,-7.2,42,15.6,0,0
cust-00284,Customer 00284,13,297.27,0,2,-25.3,28,standard,39,0,10,-27.5,72,100,2,1
cust-00285,Customer 00285,37,1131.56,5,0,-15.6,65,premium,14,16,0,-4.9,12,47.2,1,0
cust-00286,Customer 00286,5,321.62,3,0,43.9,56,standard,43,9,0,50,24,67.8,0,0
cust-00287,Customer 00287,15,915.06,0,1,30.4,54,premium,38,13,0,24.6,57,61.9,3,1
cust-00288,Customer 00288,25,109.75,0,0,32.5,56,basic,18,6,0,44.6,36,25.8,1,0
cust-00289,Customer 00289,7,363.09,4,1,-19.4,62,standard,11,3,10,-21.5,5,93.3,0,0
cust-00290,Customer 00290,32,332.62,2,1,35.6,28,standard,22,20,0,25.0,29,38.2,0,0
cust-00291,Customer 00291,5,1400.54,2,0,-2.1,35,premium,36,11,5,1.0,62,63.8,1,1
cust-00292,Customer 00292,44,751.46,8,0,-3.7,76,premium,11,0,5,4.1,25,19.5,0,0
cust-00293,Customer 00293,26,259.71,1,0,12.5,67,standard,7,7,10,5.4,56,79.2,0,0
cust-00294,Customer 00294,9,764.26,0,0,-21.7,24,premium,24,6,0,-31.9,70,58.7,0,0
cust-00295,Customer 00295,2,165.19,0,0,-22.1,41,basic,28,7,0,-19.9,73,82.2,0,0
cust-00296,Customer 00296,3,668.07,4,0,19.3,-3,premium,15,0,0,11.9,68,80.5,2,0
cust-00297,Customer 00297,7,259.57,1,0,8.0,86,standard,6,15,0,0.5,74,73.7,1,0
cust-00298,Customer 00298,29,1101.96,1,0,13.3,75,premium,12,3,5,14.1,8,96.8,0,0
cust-00299,Customer 00299,39,440.41,0,0,16.4,84,standard,30,9,15,25.4,30,55.4,0,0
cust-00300,Customer 00300,16,343.58,5,0,11.6,15,standard,13,22,0,28.1,42,47.1,0,0
cust-00301,Customer 00301,4,567.62,0,1,-12.2,-8,premium,20,10,0,-1.7,88,55.8,1,0
cust-00302,Customer 00302,40,1545.42,0,0,17.8,43,premium,23,0,0,19.6,82,43.5,2,0
cust-00303,Customer 00303,31,121.15,2,0,7.7,28,basic,39,25,0,15.0,5,55.0,2,0
cust-00304,Customer 00304,18,537.07,0,0,-14.5,31,standard,36,10,0,-3.2,32,58.7,2,0
cust-00305,Customer 00305,24,633.86,0,0,13.5,47,premium,29,13,10,15.0,84,92.7,2,0
cust-00306,Customer 00306,11,409.12,1,2,4.0,61,standard,3,18,0,3.3,18,43.6,1,0
cust-00307,Customer 00307,14,189.79,3,0,-12.4,27,basic,16,23,0,-13.2,9,48.0,1,1
cust-00308,Customer 00308,15,1257.84,1,0,7.9,87,premium,19,6,15,9.8,10,64.8,0,0
cust-00309,Customer 00309,13,417.38,1,3,5.2,42,standard,18,11,0,-1.8,44,5,0,0
cust-00310,Customer 00310,12,134.89,0,0,-3.2,31,basic,3,22,10,-9.6,65,32.6,0,0
cust-00311,Customer 00311,18,138.99,2,0,-52.1,68,basic,29,13,0,-52.9,6,89.3,0,0
cust-00312,Customer 00312,41,129.8,0,0,-26.2,53,basic,13,0,10,-26.3,71,40.7,1,0
cust-00313,Customer 00313,17,447.45,1,0,4.1,85,standard,18,5,15,-1.2,23,45.1,1,1
cust-00314,Customer 00314,16,987.59,0,2,-6.5,81,premium,1,6,15,-1.6,78,26.5,2,0
cust-00315,Customer 00315,20,120.08,0,0,14.1,44,basic,8,0,0,7.0,72,62.1,0,0
cust-00316,Customer 00316,25,846.89,0,0,4.8,36,premium,44,0,10,14.5,72,39.9,0,0
cust-00317,Customer 00317,14,235.18,1,1,-4.9,38,basic,12,8,10,-9.1,11,75.9,0,0
cust-00318,Customer 00318,67,206.66,0,0,-12.7,21,basic,26,0,0,-13.8,63,64.6,0,1
cust-00319,Customer 00319,11,226.91,6,0,20.7,38,standard,22,8,0,18.3,10,65.2,0,0
cust-00320,Customer 00320,7,168.1,1,0,13.6,69,basic,40,26,5,8.5,16,55.3,0,0
cust-00321,Customer 00321,32,937.79,0,0,7.1,46,premium,10,8,15,-7.8,33,28.9,0,0
cust-00322,Customer 00322,10,223.11,0,0,21.0,64,basic,11,14,10,17.4,54,47.7,2,0
cust-00323,Customer 00323,20,211.23,0,0,17.6,46,basic,0,17,5,25.7,81,63.6,1,0
cust-00324,Customer 00324,55,542.84,3,0,3.0,95,standard,24,8,0,2.2,41,77.0,0,0
cust-00325,Customer 00325,58,188.25,1,0,39.8,40,standard,7,8,5,32.3,39,75.7,1,0
cust-00326,Customer 00326,16,443.73,0,1,-23.0,44,standard,10,9,5,-13.4,40,67.9,0,0
cust-00327,Customer 00327,19,1195.75,1,1,-10.5,78,premium,13,13,15,0.8,34,64.4,0,0
cust-00328,Customer 00328,25,334.98,0,2,32.5,65,standard,3,25,0,39.0,53,63.2,2,0
cust-00329,Customer 00329,22,363.76,0,1,3.1,31,standard,18,38,10,7.3,64,59.7,0,0
cust-00330,Customer 00330,27,238.92,1,0,-25.3,32,standard,34,24,0,-27.2,7,78.6,0,0
cust-00331,Customer 00331,72,566.81,4,0,-8.9,50,premium,69,23,5,1.8,60,64.7,0,1
cust-00332,Customer 00332,32,415.73,2,1,16.7,17,standard,28,8,5,4.7,18,94.9,0,0
cust-00333,Customer 00333,10,380.23,5,0,1.9,72,standard,12,16,10,-1.3,23,34.7,1,0
cust-00334,Customer 00334,9,192.65,2,0,14.1,51,basic,22,0,0,20.4,5,16.5,0,0
cust-00335,Customer 00335,29,157.96,0,0,3.5,69,basic,10,0,0,11.4,49,86.8,0,0
cust-00336,Customer 00336,26,199.37,2,1,15.3,50,basic,30,16,5,12.5,5,41.9,0,0
cust-00337,Customer 00337,20,168.87,0,1,-36.4,68,basic,39,0,0,-38.8,27,58.5,0,0
cust-00338,Customer 00338,29,381.54,0,0,-29.4,66,standard,15,18,10,-39.6,78,65.8,0,0
cust-00339,Customer 00339,15,185.22,4,2,-6.9,15,basic,10,8,10,-11.2,44,74.4,2,0
cust-00340,Customer 00340,33,385.9,2,0,-27.4,12,standard,40,5,10,-18.6,19,77.8,0,0
cust-00341,Customer 00341,18,532.42,5,0,-3.6,95,standard,20,12,10,3.7,8,50.4,0,0
cust-00342,Customer 00342,32,253.92,0,0,14.5,50,basic,14,11,15,20.4,68,82.7,2,0
cust-00343,Customer 00343,67,260.59,1,0,24.5,62,standard,7,0,0,18.0,30,5,0,0
cust-00344,Customer 00344,45,883.83,0,1,-40.8,76,premium,17,0,0,-52.4,74,55.4,1,0
cust-00345,Customer 00345,7,503.07,0,2,-32.9,38,standard,50,0,0,-38.4,41,61.8,0,1
cust-00346,Customer 00346,14,150.06,0,0,-20.0,86,basic,14,0,15,-17.8,67,77.3,1,0
cust-00347,Customer 00347,37,492.46,0,0,-2.7,95,standard,19,6,10,-3.7,59,56.0,0,0
cust-00348,Customer 00348,13,198.96,0,1,8.4,52,basic,17,14,0,12.2,71,61.7,1,0
cust-00349,Customer 00349,32,643.26,2,1,12.3,37,standard,8,9,0,9.1,28,60.0,0,0
cust-00350,Customer 00350,10,322.41,2,0,3.6,52,standard,17,7,0,5.0,23,83.6,1,0
cust-00351,Customer 00351,21,167.89,3,0,42.9,6,basic,5,0,0,46.8,8,32.7,2,0
cust-00352,Customer 00352,12,229.15,4,0,20.4,63,basic,2,15,0,27.6,67,58.1,1,0
cust-00353,Customer 00353,15,563.41,4,0,28.9,53,standard,30,13,5,36.7,21,66.9,1,0
cust-00354,Customer 00354,17,173.55,1,0,26.0,19,basic,9,26,10,27.8,68,58.2,2,1
cust-00355,Customer 00355,18,1171.36,1,0,-45.8,-7,premium,20,20,5,-31.6,5,40.0,1,1
cust-00356,Customer 00356,28,149.13,0,1,-12.7,36,basic,24,6,0,-15.4,53,65.4,0,0
cust-00357,Customer 00357,23,138.94,1,0,-5.5,53,basic,13,13,0,3.4,22,99.1,2,0
cust-00358,Customer 00358,23,587.86,6,0,-8.1,34,standard,10,10,15,-10.9,18,84.7,1,0
cust-00359,Customer 00359,51,243.13,3,0,23.3,88,basic,5,13,0,27.8,47,11.1,1,0
cust-00360,Customer 00360,49,1243.81,1,0,-36.8,41,premium,23,5,0,-35.1,25,65.1,0,0
cust-00361,Customer 00361,17,442.73,3,0,-25.2,26,standard,21,5,5,-15.5,50,83.1,1,0
cust-00362,Customer 00362,16,201.89,0,1,-6.2,43,basic,4,10,10,5.4,58,70.5,0,0
cust-00363,Customer 00363,7,1229.08,1,1,18.1,95,premium,53,14,0,22.6,6,48.3,2,0
cust-00364,Customer 00364,47,143.67,1,0,-19.9,50,basic,34,14,0,-4.3,58,73.6,2,0
cust-00365,Customer 00365,23,136.8,2,1,-18.6,79,basic,6,0,0,-17.3,6,71.8,0,0
cust-00366,Customer 00366,15,396.51,0,1,11.5,19,standard,37,3,0,17.2,51,68.7,2,0
cust-00367,Customer 00367,32,318.93,0,0,-38.3,51,standard,10,6,15,-42.1,84,82.4,2,0
cust-00368,Customer 00368,18,471.49,3,0,-19.0,59,standard,29,9,10,-5.8,59,21.2,1,0
cust-00369,Customer 00369,21,545.9,4,3,-40.2,54,standard,39,8,10,-38.9,17,95.8,0,1
cust-00370,Customer 00370,16,1349.3,0,0,-4.9,9,premium,13,8,0,-6.3,43,29.0,0,0
cust-00371,Customer 00371,51,1435.2,0,1,30.2,37,premium,23,3,0,15.5,86,36.0,0,0
cust-00372,Customer 00372,49,196.22,1,0,23.4,48,basic,8,17,15,22.7,27,91.7,1,0
cust-00373,Customer 00373,20,863.11,2,1,22.6,86,premium,69,3,0,21.0,12,86.4,1,0
cust-00374,Customer 00374,30,163.57,3,0,9.7,53,basic,15,14,10,2.4,55,70.5,0,0
cust-00375,Customer 00375,50,157.23,0,0,-7.8,38,basic,36,11,10,-14.6,35,24.9,0,0
cust-00376,Customer 00376,18,347.79,7,0,21.0,56,standard,14,16,0,40.4,15,17.7,0,0
cust-00377,Customer 00377,48,325.43,0,1,5.5,84,standard,40,10,0,0.6,88,61.3,2,0
cust-00378,Customer 00378,36,199.19,0,0,-42.8,59,basic,40,0,0,-41.2,72,69.8,2,0
cust-00379,Customer 00379,26,1411.29,1,2,1.1,47,premium,8,12,0,21.4,6,84.6,0,0
cust-00380,Customer 00380,10,930.58,0,1,24.5,48,premium,28,11,15,17.0,43,43.4,1,0
cust-00381,Customer 00381,30,890.01,2,2,-24.4,70,premium,7,0,10,-16.1,27,43.4,2,0
cust-00382,Customer 00382,41,1064.65,12,0,22.7,75,premium,13,24,0,18.1,32,66.6,0,0
cust-00383,Customer 00383,23,230.85,3,1,-33.4,58,basic,23,29,5,-40.1,4,100,0,0
cust-00384,Customer 00384,6,78.42,2,0,-44.3,71,basic,33,20,0,-35.8,28,51.3,2,0
cust-00385,Customer 00385,39,576.43,12,0,38.3,38,standard,13,10,0,50,15,100,1,0
cust-00386,Customer 00386,67,128.03,0,0,-20.1,43,basic,9,1,0,-31.3,61,42.8,0,0
cust-00387,Customer 00387,55,282.31,1,0,15.1,95,standard,15,20,15,9.7,28,54.9,0,0
cust-00388,Customer 00388,16,521.59,1,0,0.8,22,standard,9,16,0,-10.8,46,67.4,0,0
cust-00389,Customer 00389,13,79.45,4,0,-12.8,56,basic,8,10,10,-6.9,0,55.9,1,0
cust-00390,Customer 00390,13,516.72,0,0,-4.4,25,standard,15,15,5,-5.1,74,81.4,0,0
cust-00391,Customer 00391,13,1427.65,0,0,-15.0,58,premium,8,7,0,-13.0,56,82.8,0,0
cust-00392,Customer 00392,15,87.22,0,0,9.1,30,basic,12,12,0,1.9,88,30.6,2,0
cust-00393,Customer 00393,13,874.86,1,0,36.2,12,premium,16,17,5,41.0,28,37.5,2,0
cust-00394,Customer 00394,72,125.97,2,1,44.3,8,basic,12,20,0,38.5,38,64.7,2,0
cust-00395,Customer 00395,27,95.92,3,1,3.9,27,basic,38,3,0,8.1,10,27.6,2,1
cust-00396,Customer 00396,23,248.06,3,0,8.0,23,standard,43,13,0,12.4,11,83.8,2,1
cust-00397,Customer 00397,31,98.5,0,2,-9.6,90,basic,45,30,10,3.2,68,41.5,0,0
cust-00398,Customer 00398,40,797.83,0,0,4.6,5,premium,17,9,0,-8.3,64,72.3,1,0
cust-00399,Customer 00399,23,229.26,2,0,38.7,53,standard,9,4,10,32.9,33,75.5,0,0
cust-00400,Customer 00400,27,149.61,0,0,-39.6,22,basic,18,15,0,-41.8,27,88.3,0,0
cust-00401,Customer 00401,13,193.45,3,1,-18.1,29,basic,21,14,15,-16.0,29,44.8,1,1
cust-00402,Customer 00402,40,187.76,3,0,0.4,95,basic,27,23,10,15.0,20,74.7,0,0
cust-00403,Customer 00403,26,439.98,4,0,-0.1,59,standard,48,20,5,-9.4,36,47.6,1,0
cust-00404,Customer 00404,21,623.12,3,0,-20.1,49,premium,39,14,15,-15.8,42,54.3,1,1
cust-00405,Customer 00405,25,288.36,0,2,15.2,73,standard,86,23,0,12.6,27,58.4,0,1
cust-00406,Customer 00406,1,163.59,2,2,45,27,basic,51,0,0,47.1,6,43.4,0,1
cust-00407,Customer 00407,14,1047.34,1,0,-23.3,59,premium,15,9,0,-22.2,40,71.6,2,0
cust-00408,Customer 00408,8,216.41,1,1,-10.1,34,basic,9,8,0,-7.6,18,53.9,1,0
cust-00409,Customer 00409,70,830.21,2,1,45,42,premium,30,19,10,41.8,27,96.3,2,0
cust-00410,Customer 00410,4,261.37,0,1,24.6,38,standard,13,0,0,38.6,63,22.8,1,0
cust-00411,Customer 00411,4,580.14,7,1,-4.7,46,standard,20,6,5,-1.7,20,28.7,1,0
cust-00412,Customer 00412,25,1437.31,1,0,27.5,87,premium,7,0,0,23.7,13,83.1,1,0
cust-00413,Customer 00413,22,1109.73,2,0,30.1,41,premium,7,2,5,33.2,90,55.7,2,0
cust-00414,Customer 00414,17,1183.09,0,1,-42.5,58,premium,26,17,0,-34.9,56,60.4,1,1
cust-00415,Customer 00415,12,194.13,1,0,-30.9,80,basic,10,28,5,-26.2,90,88.0,1,0
cust-00416,Customer 00416,17,235.08,1,1,7.6,87,basic,2,31,0,13.5,9,72.1,2,0
cust-00417,Customer 00417,15,498.63,1,1,-16.2,62,standard,12,10,0,-23.0,26,47.6,0,1
cust-00418,Customer 00418,17,244.07,9,0,18.8,51,basic,4,14,10,11.3,13,67.2,0,0
cust-00419,Customer 00419,29,227.72,0,2,-23.1,69,basic,5,4,0,-17.3,26,70.1,0,0
cust-00420,Customer 00420,25,1057.73,0,1,-27.0,28,premium,43,0,5,-32.4,35,47.1,0,0
cust-00421,Customer 00421,45,227.66,1,0,2.7,69,basic,23,2,0,7.8,37,49.2,2,1
cust-00422,Customer 00422,16,1531.67,0,0,18.6,51,premium,12,0,0,15.7,85,45.5,0,0
cust-00423,Customer 00423,10,1277.56,0,0,25.8,51,premium,7,0,0,24.9,46,53.7,1,0
cust-00424,Customer 00424,18,159.1,0,0,-7.5,84,basic,12,15,5,-8.3,79,67.9,1,0
cust-00425,Customer 00425,45,271.8,0,0,-10.2,5,standard,31,18,5,-14.2,60,49.3,0,0
cust-00426,Customer 00426,22,145.8,0,0,-8.2,77,basic,14,6,0,-17.8,47,68.1,1,0
cust-00427,Customer 00427,8,224.81,1,1,1.8,-21,basic,26,10,5,1.7,46,64.5,0,0
cust-00428,Customer 00428,20,1085.92,0,0,-4.1,22,premium,8,0,0,-6.0,51,62.8,0,0
cust-00429,Customer 00429,10,1650.86,0,0,-11.8,9,premium,25,18,0,-17.0,48,73.5,1,0
cust-00430,Customer 00430,23,1524.1,2,0,-13.2,51,premium,6,2,15,-14.0,17,56.5,2,0
cust-00431,Customer 00431,31,1004.93,0,0,17.9,52,premium,25,18,0,11.3,80,56.4,0,0
cust-00432,Customer 00432,72,161.64,2,0,-47.6,61,basic,18,15,15,-63.8,41,77.5,1,0
cust-00433,Customer 00433,30,421.26,0,1,12.5,10,standard,5,24,5,13.5,33,26.6,1,0
cust-00434,Customer 00434,53,127.51,3,0,-18.7,28,basic,1,23,0,-22.9,40,55.0,0,0
cust-00435,Customer 00435,24,399.31,0,0,-21.1,69,standard,7,22,0,-21.7,29,73.8,2,0
cust-00436,Customer 00436,45,131.18,0,0,4.4,42,basic,12,9,10,0.6,40,55.7,0,0
cust-00437,Customer 00437,24,120.79,3,0,-28.2,33,basic,28,0,20,-26.7,61,83.9,0,1
cust-00438,Customer 00438,38,452.89,1,0,-20.1,57,standard,12,29,0,-28.2,54,25.2,1,0
cust-00439,Customer 00439,8,1349.66,2,0,-17.3,14,premium,9,12,0,-18.7,6,41.4,0,0
cust-00440,Customer 00440,34,972.86,3,0,-27.2,24,premium,49,8,0,-19.2,87,65.3,1,1
cust-00441,Customer 00441,30,1080.7,3,0,-16.1,56,premium,4,18,10,-17.9,16,39.1,3,0
cust-00442,Customer 00442,14,230.6,3,0,2.0,95,basic,8,0,0,12.0,6,50.7,1,0
cust-00443,Customer 00443,27,584.03,5,1,-32.0,50,standard,20,25,0,-30.7,34,35.4,0,0
cust-00444,Customer 00444,15,103.68,0,0,8.3,30,basic,46,13,5,19.2,73,42.2,1,0
cust-00445,Customer 00445,11,452.79,1,0,-5.7,44,standard,15,8,0,0.8,12,53.4,2,0
cust-00446,Customer 00446,58,1427.48,2,0,43.5,61,premium,14,1,10,50,51,75.1,0,0
cust-00447,Customer 00447,30,1810.59,5,0,7.3,34,premium,1,3,0,18.4,17,58.3,0,0
cust-00448,Customer 00448,5,209.91,0,0,18.9,53,basic,4,24,15,18.6,90,56.0,0,0
cust-00449,Customer 00449,17,406.95,3,1,0.4,39,standard,49,18,0,5.6,21,59.1,0,1
cust-00450,Customer 00450,72,862.87,0,0,-38.9,21,premium,27,14,5,-47.6,72,44.1,2,0
cust-00451,Customer 00451,11,177.46,1,0,-36.9,61,basic,16,0,0,-25.5,62,100,1,0
cust-00452,Customer 00452,20,138.37,7,0,-9.9,35,basic,20,20,10,-3.8,5,18.2,0,0
cust-00453,Customer 00453,35,178.02,3,3,-27.9,88,basic,21,15,0,-35.7,37,55.5,2,0
cust-00454,Customer 00454,30,608.3,2,0,16.8,7,premium,8,9,10,15.5,25,59.3,1,0
cust-00455,Customer 00455,13,112.04,5,1,25.6,31,basic,17,34,0,32.1,23,44.0,1,1
cust-00456,Customer 00456,21,527.72,0,0,10.5,34,standard,25,21,10,11.8,25,36.1,2,1
cust-00457,Customer 00457,25,1430.54,2,2,13.1,85,premium,17,14,0,19.4,24,72.9,0,0
cust-00458,Customer 00458,36,225.77,9,0,-15.0,95,standard,23,16,0,-12.3,40,39.0,0,0
cust-00459,Customer 00459,6,207.99,0,3,9.1,30,basic,22,14,5,13.1,72,81.2,0,0
cust-00460,Customer 00460,15,367.71,0,0,23.4,86,standard,18,1,0,28.2,34,50.0,0,0
cust-00461,Customer 00461,14,377.44,3,1,-64.6,51,standard,29,0,0,-71.1,16,100,2,1
cust-00462,Customer 00462,72,340.49,2,1,-15.1,67,standard,8,0,0,-17.7,61,75.6,1,0
cust-00463,Customer 00463,51,1071.74,0,2,-0.3,49,premium,16,0,0,-8.2,37,41.3,0,0
cust-00464,Customer 00464,34,133.68,4,0,32.5,51,basic,10,21,0,29.1,20,37.4,1,0
cust-00465,Customer 00465,28,181.36,9,0,-13.0,69,basic,19,9,0,-7.1,35,44.1,1,0
cust-00466,Customer 00466,21,173.84,0,4,-13.1,28,basic,14,23,0,5.2,50,81.9,1,0
cust-00467,Customer 00467,44,166.67,4,0,-11.2,30,basic,8,0,0,-7.3,33,20.7,0,0
cust-00468,Customer 00468,27,514.7,0,0,-6.8,7,standard,23,9,0,-15.7,54,5,1,0
cust-00469,Customer 00469,5,147.45,0,0,11.8,81,basic,15,26,10,-5.7,89,94.8,1,0
cust-00470,Customer 00470,21,970.8,1,1,-4.2,31,premium,7,11,15,-9.0,14,79.5,2,0
cust-00471,Customer 00471,12,177.53,1,1,-2.1,70,basic,31,20,0,-3.2,19,79.9,2,0
cust-00472,Customer 00472,9,163.51,5,4,-21.2,54,basic,22,29,10,-29.7,13,55.5,1,1
cust-00473,Customer 00473,32,284.22,1,1,-25.4,56,standard,43,9,0,-27.5,16,65.5,0,0
cust-00474,Customer 00474,18,1326.35,5,1,8.5,69,premium,9,6,0,7.4,29,56.5,0,0
cust-00475,Customer 00475,16,1087.18,2,0,-12.7,66,premium,18,6,0,-19.9,36,60.1,0,0
cust-00476,Customer 00476,31,1122.18,3,0,-18.1,55,premium,14,14,0,-14.4,18,93.1,1,0
cust-00477,Customer 00477,34,150.04,0,0,5.4,40,basic,7,12,0,10.5,50,74.7,2,0
cust-00478,Customer 00478,9,262.85,6,0,21.2,80,standard,13,6,0,23.5,29,48.3,1,0
cust-00479,Customer 00479,1,920.43,2,1,-13.7,39,premium,26,14,5,0.7,15,74.8,0,1
cust-00480,Customer 00480,62,180.64,0,0,0.5,23,basic,12,12,15,1.7,78,50.2,1,0
cust-00481,Customer 00481,15,271.9,0,0,1.7,52,basic,19,8,0,17.7,82,65.2,0,0
cust-00482,Customer 00482,13,1119.19,0,0,13.6,83,premium,1,0,0,12.5,44,62.6,2,0
cust-00483,Customer 00483,32,967.77,1,0,21.5,27,premium,11,0,5,30.7,44,76.8,0,0
cust-00484,Customer 00484,15,164.88,1,1,25.1,-4,basic,17,5,20,12.1,13,63.8,1,0
cust-00485,Customer 00485,52,422.64,0,1,16.8,17,standard,20,22,0,15.3,46,91.2,0,0
cust-00486,Customer 00486,5,330.34,0,2,3.9,75,standard,9,19,10,20.6,89,38.1,1,0
cust-00487,Customer 00487,16,481.2,0,0,-35.6,48,standard,37,12,0,-35.3,35,47.7,1,0
cust-00488,Customer 00488,28,400.01,0,2,24.7,30,standard,17,21,0,25.7,80,61.5,0,0
cust-00489,Customer 00489,19,324.33,2,0,-5.5,48,standard,51,4,0,-4.3,17,47.8,1,0
cust-00490,Customer 00490,11,171.44,1,1,-52.0,52,basic,22,17,5,-44.6,16,52.9,1,0
cust-00491,Customer 00491,21,187.21,3,1,-1.0,17,basic,32,0,0,-0.7,14,5,1,1
cust-00492,Customer 00492,14,287.79,3,0,15.3,48,basic,32,0,0,1.2,18,37.5,1,0
cust-00493,Customer 00493,11,440.76,2,2,-6.2,84,standard,29,1,0,-17.0,25,82.8,2,0
cust-00494,Customer 00494,27,320.41,0,0,-10.9,9,standard,45,16,0,-10.2,83,87.6,0,0
cust-00495,Customer 00495,25,651.85,4,1,-2.9,95,premium,12,6,0,-14.9,48,74.6,2,0
cust-00496,Customer 00496,8,532.69,0,1,11.8,14,standard,6,22,0,18.4,73,44.7,1,1
cust-00497,Customer 00497,56,346.08,2,0,10.8,64,standard,24,25,0,0.6,41,62.3,0,0
cust-00498,Customer 00498,14,449.36,1,1,11.9,48,standard,32,22,0,12.8,1,43.0,3,0
cust-00499,Customer 00499,33,880.89,4,2,-18.6,77,premium,13,12,0,-30.9,20,85.1,0,0
cust-00500,Customer 00500,8,171.24,2,0,20.8,68,basic,24,0,10,17.7,56,54.0,0,0
cust-00501,Customer 00501,60,406.9,0,1,36.5,65,standard,5,9,0,41.6,25,89.2,1,0
cust-00502,Customer 00502,26,154.29,2,0,-30.9,6,basic,24,6,0,-27.0,32,67.2,1,0
cust-00503,Customer 00503,5,209.72,3,0,24.4,56,basic,11,5,0,16.6,25,100,1,0
cust-00504,Customer 00504,32,179.61,0,2,-11.1,44,basic,25,0,15,-20.7,51,5,0,1
cust-00505,Customer 00505,72,431.23,2,0,-4.0,52,standard,34,0,0,-16.4,9,17.6,0,0
cust-00506,Customer 00506,7,812.12,2,0,-10.1,72,premium,8,5,0,-9.7,28,55.7,0,0
cust-00507,Customer 00507,41,1187.25,7,1,-7.6,64,premium,21,5,0,-1.9,9,58.1,3,0
cust-00508,Customer 00508,56,452.16,0,0,-37.2,37,standard,14,16,10,-34.7,47,100,1,0
cust-00509,Customer 00509,19,1348.77,0,1,7.3,32,premium,15,0,0,10.1,58,28.0,0,0
cust-00510,Customer 00510,33,101.07,2,0,4.8,33,basic,51,17,10,4.4,23,90.3,2,0
cust-00511,Customer 00511,19,245.31,0,0,-2.5,95,standard,10,26,0,-3.3,50,48.6,0,0
cust-00512,Customer 00512,12,240.01,2,0,-1.9,17,basic,19,8,20,-6.6,33,61.6,0,0
cust-00513,Customer 00513,26,306.24,1,0,17.7,55,standard,5,21,0,10.3,13,92.4,2,0
cust-00514,Customer 00514,26,457.29,5,0,-1.3,53,standard,8,1,0,0.2,7,34.4,2,0
cust-00515,Customer 00515,6,170.06,0,2,31.7,55,basic,11,19,5,29.6,35,96.6,3,0
cust-00516,Customer 00516,9,99.89,0,0,-2.5,-4,basic,8,23,0,-3.2,84,45.4,0,0
cust-00517,Customer 00517,10,243.2,0,0,45,43,standard,18,6,15,49.2,75,51.4,0,0
cust-00518,Customer 00518,72,351.99,2,2,-0.5,78,standard,5,24,0,-2.8,10,47.6,0,0
cust-00519,Customer 00519,59,481.98,0,0,43.2,26,standard,26,33,15,50,25,25.8,0,1
cust-00520,Customer 00520,34,478.18,1,0,-20.1,28,standard,16,0,0,-15.8,30,44.0,0,0
